Date,Direction,MeanThroughputMbps,ASName,City,Latency
2021-03-19,download,9.570190557703768,Jenny Internet cc,Glencoe,32.349
2022-01-29,download,7.457863701798549,Orange Tunisie,Oued Lill,52.41428571428571
2020-09-02,download,3.9702724274808174,Digital Arena Limited,,155.22083333333333
2021-04-12,download,12.201472355876476,Vox Telecom Ltd,Rustenburg,40.38
2023-10-12,download,6.604522469446658,TOPNET,Korba,99.594
2023-11-15,download,4.833882140615396,Kurlec Wireless (PTY) Ltd,Hotazel,44.707
2020-08-20,download,3.3115695747093605,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Kisumu,171.134
2023-03-25,download,199.4135278046162,Canal + Telecom SAS,,59.237
2023-04-06,download,8.041173240565993,"TVCABO - Comunicacoes Multimedia, Lda.",Maputo,16.122636363636353
2022-02-22,download,2.9998123919506883,SomCable,Hargeisa,423.5798181818181
2023-04-14,download,5.046235412214082,Nigerian Research and Education Network Limited by Guarantee,Lagos,104.99075
2020-08-13,download,10.064102235362345,MTN SA,eMkhomazi,27.788
2021-05-16,download,1.7718388173595434,Liquid Telecommunications South Africa (Pty) Ltd,George,89.4988947368421
2023-08-28,download,4.706600937498463,Mawingu Networks Ltd,Nairobi,89.44156043956045
2020-12-16,download,21.26892141644308,DIRECTEL COMMUNICATIONS (PTY) LTD,Cape Town,28.0285625
2020-02-13,download,0.4313006751567597,Telkom SA Ltd.,Schweizer-Reneke,99.33333333333334
2022-02-02,download,42.73518010991924,Telkom SA Ltd.,Thohoyandou,11.4525
2020-03-31,download,5.9057831799482035,Internet Solutions,Pietermaritzburg,109.5
2023-12-27,download,42.954040379087154,RSAWEB (PTY) LTD,Pretoria,38.16983333333333
2022-07-29,download,74.63649253583111,Afrihost (Pty) Ltd,Sandton,6.7571666666666665
2022-03-10,download,80.77057217693311,Liquid Telecommunications South Africa (Pty) Ltd,Midrand,12.48209523809524
2020-10-22,download,69.10707254048145,Borwood Ltd,Durban,19.78925
2023-02-21,download,6.6249332680451385,Afrihost (Pty) Ltd,Stutterheim,49.95325
2022-02-11,download,11.199264732592082,Safaricom Limited,Kisumu,12.180125
2021-04-15,download,19.107075070491614,Triponza Trading 376 CC,Cape Town,1.984
2024-05-28,download,52.31979858455956,Dimension Data (Pty) Ltd - Optinet,Durbanville,30.456
2023-01-27,download,39.73387434076312,Afrihost (Pty) Ltd,Westdene,18.838599999999996
2023-04-12,download,48.711494352744815,Beginning 2 End Technologies,Johannesburg,13.076865384615385
2020-09-18,download,21.267134105254726,Wananchi Group (Kenya) Limited,Machakos,3.1815
2022-02-11,download,18.49529604206294,Dimension Data (Pty) Ltd - Optinet,Brackenfell,3.0
2022-10-11,download,10.858566431086135,Telkom SA Ltd.,Jeffreys Bay,55.3516551724138
2023-11-13,download,7.951203021122828,"Movitel, SA",Xai-Xai,41.39435714285714
2021-08-19,download,5.857656950691324,Vodafone Data,Tanta,308.332724137931
2020-10-25,download,5.133559673375991,,Kano,116.911
2020-04-08,download,20.733746553168743,,Kempton Park,19.31034482758621
2020-09-22,download,6.685085801712396,Telecom Algeria,El Eulma,60.73766666666667
2024-04-26,download,14.799818359570432,MTN SA,Roodepoort,7.478
2023-04-10,download,32.46982128375183,Airtel Networks Limited,Benin City,104.27913793103448
2024-03-05,download,173.76123928775937,Cell C (Pty) Ltd,Kempton Park,13.963750000000005
2024-03-03,download,20.12735865369639,CONGO TELECOM,Brazzaville,82.35525
2024-04-21,download,4.246433100128901,3S INF,Tataouine,51.34310344827586
2024-08-05,download,47.61864630764284,Web Squad Connect (Pty) Ltd,Brits,5.283
2024-01-07,download,2.1748793845685843,Swazi Mobile Limited,Mbabane,34.883
2020-09-21,download,0.5652116852374827,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ain El Aouda,166.368
2022-10-15,download,5.964758449890686,,Midrand,23.793666666666667
2023-06-04,download,52.19122269779556,Afrihost (Pty) Ltd,Roodepoort,12.438625
2022-09-29,download,8.165810494981951,TOPNET,Den Den,75.86449999999999
2023-12-11,download,25.506642433551328,Mauritius Telecom Ltd,Vacoas,81.5
2022-08-23,download,43.533719319040976,Dimension Data (Pty) Ltd - Optinet,Strathavon,5.358
2024-01-11,download,6.496889358755251,Telecom Algeria,Melouza,45.44833333333334
2024-02-01,download,38.206443972603275,Green Flash Trading,Tzaneen,21.29475
2024-03-27,download,98.09769030677327,Accelerit Technologies PTY LTD,Newlands East,4.565300000000001
2023-08-09,download,35.09730553316977,TENET (The UNINET Project),Durban,17.139
2024-09-04,download,30.209436108406106,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Marrakesh,77.60983462132924
2024-05-31,download,93.91180957240516,Cool Ideas Service Provider (Pty) Ltd,Johannesburg,6.599702576112408
2020-05-06,download,12.6695289896377,ETISALAT MISR,Minya,135.0
2021-11-13,download,30.93961724924247,Vodacom,Nelspruit,21.405333333333335
2020-04-12,download,0.152838729343468,Gamtel Co.,,433.5778333333334
2020-07-03,download,8.858407604779627,Afrihost (Pty) Ltd,Paarl,23.15983333333333
2023-02-02,download,44.43103398322383,Orange S.A.,Le Tampon,270.23062500000003
2022-01-23,download,6.4189002139456734,EMTEL LIMITED,Beau Bassin-Rose Hill,102.203
2022-09-20,download,0.5233205639432922,Vodacom,Umhlanga,39.228
2021-12-17,download,4.211412943901758,DIRECT ON PC LTD,Lagos,228.97316000000004
2022-10-08,download,8.69373561607425,Orange Tunisie,,52.00208344198177
2022-08-28,download,28.367126498025435,IBITS Internet (pty) Ltd,Malmesbury,24.659999999999997
2022-04-25,download,7.08236706821169,TE-AS,Al Hawamidiyah,119.043
2021-08-10,download,2.8020997226261377,Vox Telecom Ltd,Estcourt,29.573666666666668
2022-04-05,download,18.741673746400828,Orange S.A.,Saint-Louis,415.379
2022-11-06,download,2.9995584806243367,OTEL TELECOMS,Bloemhof,62.33142857142857
2022-10-03,download,1.3886021232898913,ETISALAT MISR,Banha,108.672
2023-07-13,download,3.4695616994996588,Telecom Algeria,Sebdou,79.691
2022-02-11,download,2.5276854916517792,Swazi MTN Ltd,Manzini,62.8838
2023-09-15,download,8.838115504599024,Telecom Algeria,Sidi Bel Abbes,46.45271428571428
2021-08-29,download,2.258463734002876,Research and Education Network for Uganda,Kampala,11.247
2024-03-16,download,12.055868233194351,,Stellenbosch,18.67265517241379
2021-08-14,download,37.72486861834626,Afrihost (Pty) Ltd,Plettenberg Bay,16.381
2021-05-26,download,6.379170043842231,"Movitel, SA",Quelimane,98.2046
2024-05-04,download,75.8851710884712,OTEL TELECOMS,Worcester,30.3725
2021-06-22,download,6.426748668075532,VDT COMMUNICATIONS LIMITED,Lagos,101.58057142857145
2021-12-01,download,7.623686431330174,Telecom Algeria,Ain Beida,57.5904
2020-04-02,download,0.2123669523795928,ETISALAT MISR,Assiut,258.3333333333333
2023-10-16,download,8.624421520943184,WiFi Technologies,Secunda,18.349
2022-06-11,download,2.4933373684920683,Airtelecom,Bloemfontein,37.4605
2022-05-19,download,97.58147419927336,WiFibre Pty Ltd,Kempton Park,2.563916666666667
2024-04-17,download,12.264556097069455,Jenny Internet cc,Wakkerstroom,12.826555555555554
2021-06-25,download,15.77777810814237,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ait Melloul,130.9105
2021-06-22,download,32.60272218723186,,Midrand,9.859727272727271
2022-09-03,download,60.507691621464865,Vox Telecom Ltd,Pretoria,7.997999999999996
2021-01-17,download,0.4161629390159581,TOPNET,Degache,354.427
2022-04-18,download,7.515702670299726,Smile Communications Ltd,,60.036874999999995
2021-09-29,download,29.231466961381205,,Kleinmond,4.289166666666667
2022-04-02,download,9.92419427632564,TOPNET,Kelibia,131.32246153846154
2022-08-31,download,27.80065615862708,,Gonubie,36.208000000000006
2024-01-05,download,22.992646595386567,SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie Telecom),,51.94161286089239
2023-12-16,download,4.527203716093089,Globacom Limited,Ilorin,16.715500000000002
2020-06-02,download,7.936464378703365,iConnectSA (Pty) Ltd,Paarl,21.25
2021-07-18,download,3.3407415800751736,OOREDOO TUNISIE SA,Nefta,19.587
2021-01-28,download,23.12260019938447,TELCO OI SAS,Sainte-Clotilde,407.4336666666667
2023-09-19,download,35.99664657926053,,Standerton,12.879545454545456
2020-08-16,download,1.552481817078724,Neology (Pty) Ltd,Boksburg,26.818
2020-11-23,download,4.4767484170252,POWERNET,Paynesville,271.60025
2020-10-27,download,15.515382788762391,Jamii Telecommunications Limited,,5.548801980198017
2021-10-18,download,7.393155465735732,Liquid Telecommunications South Africa (Pty) Ltd,,275.07446153846155
2022-08-29,download,69.90670464048762,ipNX Nigeria Limited,Rivers State,11.391333333333332
2024-01-05,download,15.444435145362448,Telkom SA Ltd.,Delareyville,15.947
2021-06-18,download,7.398804152431828,TE-AS,Al Minya,135.25279999999998
2024-09-14,download,20.76735611026378,OASIS sprl,Kinshasa,176.18027272727275
2024-05-04,download,8.04080626930626,,Secunda,19.775
2024-07-28,download,3.514909533439567,Ethio Telecom,Addis Ababa,9884.70503243847
2023-02-26,download,29.27349221760436,TE-AS,Al `Amiriyah,191.45275
2020-12-14,download,0.2725080216234928,HTT Telecom S.A,Douala,297.105
2021-09-11,download,18.059219212469852,Cell C (Pty) Ltd,Sasolburg,68.03533333333333
2024-02-22,download,50.13406448102366,,Salt Rock,12.3145
2023-05-10,download,0.8073548218741752,CAMTEL,Douala,265.207
2023-05-09,download,16.054633593998798,SATCOM - Comunicoaes Satelite Limitada,,30.323
2021-05-10,download,17.192989287419678,,Ballito,18.961450000000006
2022-06-12,download,6.397050539486266,Vodafone Data,Sharqia,115.8220625
2023-03-09,download,37.389195856700105,Neology (Pty) Ltd,Johannesburg,50.382145897435926
2022-06-13,download,46.73016865832325,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Jerada,59.277125000000005
2022-05-28,download,0.6993607863147256,Telesom,,293.975
2022-01-24,download,7.371983056620868,Tunisia BackBone AS,Zaghouan,45.74546153846154
2024-01-03,download,17.532815784937643,"Cloudflare, Inc.",Cairo,39.0
2023-10-15,download,30.816037141085815,BitCo,Johannesburg,28.79271428571428
2024-04-04,download,16.105905562690584,Optimum Telecom Algeria,Algiers,62.06112
2023-07-25,download,16.597799714578127,Orange Tunisie,Monastir,79.98129268292683
2021-10-27,download,4.54459189117105,Telkom SA Ltd.,Margate,112.86566666666668
2023-02-03,download,29.17783521177981,Web Squad Connect (Pty) Ltd,Johannesburg,20.421
2022-09-20,download,13.57401120190685,Vox Telecom Ltd,,65.57426086956524
2023-02-16,download,0.173421149309906,Orange CÃƒÂ´te d'Ivoire,Daloa,140.224
2022-03-28,download,5.9553117262296995,Faircape,Centurion,2.0
2022-01-20,download,31.724379541507396,M247 Ltd,Cairo,76.27319999999999
2022-09-11,download,6.261166805203439,TOPNET,Ebene CyberCity,114.465
2022-09-11,download,7.064406800535927,TOPNET,Kairouan,88.57433333333333
2020-11-19,download,10.748141822506886,MIA Telecoms,Pretoria,7.162333333333333
2023-12-29,download,30.24776784955425,Session Telecoms(PTY) Ltd,Johannesburg,3.135
2024-04-16,download,29.521203071667987,Telecom Algeria,Oued el Alleug,43.404
2024-02-10,download,343.970139931551,Kenya Revenue Authority,,1.447
2020-07-17,download,4.34180580798846,ETISALAT MISR,Tanta,120.69544444444443
2024-03-31,download,33.308095733661546,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Beni Enzar,56.95133333333333
2020-11-21,download,0.6978161787893329,VDT COMMUNICATIONS LIMITED,Lagos,195.0125
2024-06-26,download,23.996157321843107,MTN Zambia,Lusaka,119.63408695652176
2023-11-23,download,26.90472036223847,Telkom SA Ltd.,Prestondale,21.1608
2021-10-16,download,38.38675034366484,Bundu NetworX,Salt Rock,11.271
2020-11-27,download,3.0277617599410975,Iclix (PTY) Ltd,Kimberley,71.51433333333333
2020-03-30,download,1.939348693842518,TE-AS,Minya,190.7039553571428
2024-04-05,download,20.645966689483593,MTN NIGERIA Communication limited,Delta,30.29
2022-02-19,download,8.198456935757893,Telecom Algeria,Morsott,48.985
2020-06-19,download,3.831581669203434,Liquid Telecommunications South Africa (Pty) Ltd,Thabazimbi,32.387
2023-09-16,download,19.754708368122643,Accelerit Technologies PTY LTD,Pietermaritzburg,15.300833333333332
2023-01-25,download,22.712670244210443,VM  S.A,Beira,51.192
2022-01-05,download,7.1518268528644455,Safaricom Limited,Maragua,31.845333333333336
2023-12-07,download,79.51705787877447,,Hexrivier,4.428
2023-12-29,download,67.07272161858741,,Germiston,10.110281249999998
2021-01-25,download,3.2094039928499085,Mezobyte (Pty) LTD,Bethal,37.80275
2020-08-21,download,7.43757365812192,KKON Technologies Ltd,Gbagada,138.55625
2022-02-06,download,7.152495677936731,Wana Corporate,Benslimane,51.03690909090909
2023-01-05,download,9.0837633743148,Liquid Telecommunications South Africa (Pty) Ltd,Braamfontein,19.695
2024-03-07,download,12.263579520160532,LanDynamix,Turffontein,0.612
2023-12-14,download,23.375015468620724,WIA Tanzania,Dar es Salaam,276.44
2023-09-19,download,4.8296826995065745,Iclix (PTY) Ltd,Potchefstroom,24.074
2024-07-31,download,7.083101625292324,SONATEL-AS Autonomous System,,175.22133333333332
2022-07-30,download,21.6629319363142,Zanzibar Telecom(Zantel),Dar es Salaam,203.667
2023-05-31,download,9.754263976922616,SPECTRANET LIMITED,Ogigo,17.982
2024-01-08,download,9.771322516324055,TE-AS,Mohandessin,76.281
2021-01-31,download,6.663348428023056,TOPNET,,54.60508128544424
2021-10-15,download,11.91051985232599,Safaricom Limited,Nyeri,13.58344
2021-04-22,download,2.90437409727892,Telecom Algeria,Bou Arfa,60.4085
2024-04-10,download,14.898104151675682,Telecom Algeria,Beida Bordj,28.444000000000003
2021-11-04,download,24.249271578478723,Vodacom,Kempton Park,18.03928
2023-12-05,download,14.7662264865186,JASCO CONVERGED SOLUTIONS (Pty) Ltd,Cape Town,7.356599999999999
2023-03-22,download,4.047482366799161,,Colesberg,26.073
2023-08-23,download,37.91433619668858,Internet Solutions,Akasia,17.669942857142846
2021-07-27,download,87.54324228534139,TENET (The UNINET Project),Pretoria,7.650062500000003
2022-07-16,download,2.2665039316750204,Link Egypt (Link.NET),Al 'Ashir min Ramadan,129.475
2022-03-26,download,18.691667076647153,Ultimate Linux Solutions CC,Pongola,15.186
2022-12-30,download,27.218704857313803,Level 7 Wireless (Pty) Ltd,Krugersdorp,13.159
2020-08-31,download,10.146454424978543,Jenny Internet cc,Newcastle,32.204
2020-07-11,download,49.84927345545573,,Durbanville,21.0475
2021-06-24,download,7.077422519980376,Safaricom Limited,Maralal,4.304
2023-09-28,download,12.630745579515072,Iclix (PTY) Ltd,Ladybrand,412.867375
2024-02-20,download,1.375327782422976,TE-AS,Tahta,96.0
2023-11-12,download,49.40376091890946,"Cloudflare, Inc.",Benoni,55.87916666666666
2020-08-12,download,0.1167776608912253,The Noor Group,Zagazig,120.749
2023-07-31,download,468.9736011851909,Broadband Innovations,Pretoria,41.221
2022-03-13,download,103.71521128699436,Afrihost (Pty) Ltd,Bramley,22.697333333333333
2023-06-14,download,87.63750414544216,Syrex Pty Ltd,Johannesburg,46.68380645161291
2020-06-17,download,3.5456624924685114,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Kheng Ou Mellal,140.0
2022-12-30,download,0.4849236304440243,Internet Solutions,Atlantis,36.824
2021-07-12,download,6.171372222521949,Vodafone Data,Sohag,106.56529411764704
2023-03-28,download,20.62124759437523,IBITS Internet (pty) Ltd,Riebeek West,16.9175
2023-07-18,download,4.837615554176951,AFR-IX TELECOM S.L.,Durban,29.451
2022-04-18,download,8.340674383141051,Telecom Algeria,Ain Beida,65.5145
2023-04-01,download,44.04787358421283,Electronic Communications Network (PTY)  LTD,Pretoria,14.2715
2022-07-08,download,5.771771833788746,,Marsabit,49.16258620689655
2022-12-27,download,8.573452922109027,Vodacom,Rabie Ridge,36.30433333333333
2022-03-30,download,64.13765496755413,Reunicable SAS,Saint-Denis,82.43133333333334
2023-11-12,download,56.542018862141745,The Computer Hut cc,Gansbaai,9.647545454545456
2023-12-17,download,64.03948789630786,Internet Solutions,Hartbeespoort,5.14625
2021-10-13,download,2.2419878917333333,Internet Solutions,Bethlehem,22.7972
2024-05-14,download,147.124478600957,Africa Independent Network Exchange (Pty) LTD (AfricaINX),Boksburg,3.776499999999999
2023-08-30,download,86.41175641237676,University of Dar es Salaam,Sea View,15.001
2021-03-22,download,5.61590010593964,Telkom SA Ltd.,Virginia,24.836
2020-11-01,download,59.137630916902545,MTN SA,Blythedale Beach,44.727
2023-10-11,download,4.589710936003754,Ezy Infotech Inc.,,66.325
2023-11-02,download,0.3998243172622083,TENET (The UNINET Project),Mount Fletcher,29.669
2024-01-01,download,62.69808870855408,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ain Beni Mathar,81.095
2023-08-14,download,91.54551031378465,Vodacom,Alberton,15.554619047619044
2021-06-30,download,1.7080341429703254,Link Egypt (Link.NET),Sohag,138.8195
2023-06-01,download,38.756896391559096,Cell C (Pty) Ltd,Pretoria,27.67273684210526
2022-06-26,download,6.961857384935886,Orange Madagascar,Antananarivo,15.6766
2022-02-20,download,19.79631065633638,"Mocambique Celular, SARL",Maputo,66.50795000000001
2022-07-27,download,46.20078670293367,Vox Telecom Ltd,Strand,5.443333333333333
2023-07-13,download,16.68505250717491,Capricom Networks,Polokwane,73.38585576923077
2023-08-08,download,17.32243178429702,TELMA Global Net,Namontana,48.8245
2020-07-08,download,22.06179737568609,Afrihost (Pty) Ltd,Modderfontein,14.505882352941176
2023-04-12,download,26.575061333583733,Internet Solutions,Benoni,115.00852941176473
2021-06-09,download,10.721359027001869,Liquid Telecommunications South Africa (Pty) Ltd,Utrecht,8.95
2021-10-29,download,232.0674023850362,Strathmore University,,2.4240000000000004
2022-09-26,download,7.041935061960929,Link Egypt (Link.NET),,146.03333333333333
2020-04-29,download,4.161533281571521,Tunisia BackBone AS,Bizerte,76.85365853658537
2024-08-15,download,265.1108024895177,Cell C (Pty) Ltd,Boksburg,3.8897500000000007
2022-09-05,download,9.516919563262054,Airtelecom,Bloemfontein,25.3145
2024-05-23,download,56.95311886146325,Telkom SA Ltd.,Mount Edgecombe,30.5385
2022-08-25,download,5.884641737163522,,Port Alfred,68.18233333333333
2021-09-04,download,4.535727955791656,Telecom Algeria,Mila,77.31676923076922
2024-02-20,download,40.17747555405272,Alsatia Networking (PTY) LTD,Rayton,11.407
2020-08-31,download,10.42900482748368,Blue Sky Satellite Communications CC,Johannesburg,3.0865
2020-12-22,download,31.166504266634075,South African Digital Villages (Pty) Ltd,Pretoria,3.189
2022-10-18,download,32.037321978390395,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,,66.67690000000003
2022-04-27,download,1.3087117341334522,Telecom Seychelles Limited,Victoria,290.126
2023-07-07,download,3.483684764126055,The Egyptian Company for Mobile Services (Mobinil),Giza,76.474
2022-04-05,download,51.82295864967884,MTN SA,Bronkhorstspruit,20.484499999999997
2021-11-07,download,117.40635360778828,Afrihost (Pty) Ltd,Brackendowns,24.678
2023-05-23,download,25.907195832077623,Link Egypt (Link.NET),Cairo,122.74888095238094
2023-02-17,download,24.383700376461437,Uganda Revenue Authority,,145.413
2023-05-11,download,26.05101595574416,,Nakuru,65.28182653061224
2022-05-05,download,3.424326505694036,TANZANIA TELECOMMUNICATIONS CO. LTD,Dar es Salaam,312.4412631578947
2020-04-06,download,5.443915089564746,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tangier,129.3697442922374
2023-06-24,download,47.37545365513881,MTN SA,Kwamhlanga,13.413
2020-12-01,download,12.189177236899225,Vodacom,Lydenburg,37.5008
2022-06-07,download,8.821217494173752,Electronic Communications Network (PTY)  LTD,Pietermaritzburg,53.3594
2021-09-07,download,14.461211513893248,Izwi Bridge Communications (Pty) Ltd,Thabazimbi,18.155
2021-05-05,download,9.494896244834615,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tétouan,84.26627586206897
2020-04-21,download,8.86627831198169,Orange Tunisie,Douane,72.0
2023-09-09,download,184.7459479254052,Dimension Data (Pty) Ltd - Optinet,Salt Rock,14.514
2023-10-16,download,18.316698713212674,Canalbox Benin,Brazzaville,132.389625
2022-04-29,download,48.456684069464416,Interworks Wireless Solutions,Paarl,46.942875
2022-05-24,download,9.339643231397158,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sidi Hajjaj,76.157
2020-03-02,download,7.299816323203412,Reflex Solutions,Johannesburg,40.916666666666664
2024-05-14,download,24.411986477958113,MTN NIGERIA Communication limited,,124.8227
2023-12-01,download,13.31707304501174,Echotel Pty Ltd,Pretoria,16.004833333333334
2023-06-04,download,83.70952946885123,Cool Ideas Service Provider (Pty) Ltd,Kuils River,37.6005
2023-03-03,download,12.549554226210962,TE-AS,Al Qahirah al Jadidah,107.245
2023-03-02,download,45.03831678832474,ATEC Systems and Technologies PTY LTD,Durban,17.962
2023-06-26,download,6.566473511076272,MEDITELECOM,Ouezzane,35.586
2023-09-11,download,9.39573210762629,3S INF,Hammam-Lif,34.059250000000006
2021-11-07,download,8.32813205412323,Telkom SA Ltd.,Still Bay,41.45975
2022-06-04,download,11.202942253612411,Orange CÃƒÂ´te d'Ivoire,Abidjan,220.52896875000005
2022-12-05,download,1.0926209691799604,Mainone Cable Company,Abeokuta,120.776
2023-11-14,download,39.83869881894258,Alsatia Networking (PTY) LTD,Rayton,24.068
2020-12-26,download,59.737865072286766,MTN SA,East London,23.1405
2022-01-18,download,26.43799560427715,"Powerhouse Management, Inc.",Algiers,256.07866666666666
2023-08-08,download,5.408881360373359,West Indian Ocean Cable Company,Pretoria,177.12833333333333
2020-02-01,download,0.5514722129047173,"Teledata, Ghana",Accra,285.3333333333333
2020-12-28,download,2.7899091344038096,Optimum Telecom Algeria,Sétif,57.009
2022-10-03,download,50.06409757337407,Metrofibre Networx,Fourways,21.537
2022-10-04,download,0.3089911778552866,The Noor Group,Cairo,114.133
2021-12-23,download,0.4096995089320933,Clear Access (Pty) Ltd,Annlin,0.595
2023-03-30,download,5.509149733066204,Accelerit Technologies PTY LTD,Kempton Park,9.197333333333331
2023-12-26,download,27.49825471057993,,Kano,21.592
2023-10-25,download,1.3074031992138533,QCell (SL) Limited,Freetown,221.678
2021-01-15,download,1.0794912833587638,Afrihost (Pty) Ltd,Klerksdorp,51.385666666666665
2023-07-12,download,8.930730805205172,Central University College,,129.59266666666667
2021-08-20,download,22.76126313729762,MTN SA,Bloemfontein,2.338636363636364
2022-09-26,download,8.225300207568958,TOPNET,Borj Louzir,38.93475000000001
2024-09-06,download,6.40551748558997,STATURE (PTY) LTD,Gaborone,17.9175
2022-05-24,download,22.076446282368476,Safaricom Limited,Voi,0.656
2022-02-18,download,6.647540567852256,Wananchi Group (Kenya) Limited,Thika,79.17714285714284
2020-04-17,download,11.950160777466523,Echotel Pty Ltd,Cape Town,17.0
2023-07-31,download,24.769645558342106,,Mogale City,29.4275
2020-02-15,download,1.6356632544169094,Dimension Data (Pty) Ltd - Optinet,Middelburg,58.0
2023-02-24,download,1.2067038224182158,Zimbabwe Online (Private) Ltd.,,83.731
2021-07-16,download,233.8786080962467,Canal + Telecom SAS,Le Grand Tampon les Bas,78.8
2021-08-23,download,13.056579187143877,Mesh Telecom Pty Ltd,Cape Town,10.483
2020-09-07,download,2.1077778222541377,Telecom Algeria,Batna City,67.9678275862069
2023-09-29,download,19.788924144105444,SEACOM Limited,Mombasa,34.188
2020-03-31,download,6.7018911055992225,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Guelmim,100.36363636363636
2020-02-25,download,20.85124161139541,Vox Telecom Ltd,Brakpan,4.0
2024-01-10,download,43.683091312770074,Viva Telecoms cc,Pretoria,6.633857142857143
2023-03-28,download,1.9825543270904915,Ultimate Linux Solutions CC,Benoni,2.655
2022-09-19,download,20.728522216438744,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sidi Kacem,144.10061111111108
2024-02-23,download,23.016835767503203,MEDITELECOM,Martil,40.57866666666666
2023-10-23,download,9.048473199235286,Wana Corporate,Mohammedia,64.06383999999998
2024-08-22,download,52.04107942373642,MTN SA,Soweto,9.0795
2023-08-21,download,47.73005509401726,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,Pretoria,11.39475
2021-06-23,download,66.47862214961849,Psychz Networks,Kempton Park,0.6485000000000001
2023-01-18,download,33.39521128316302,Dimension Data (Pty) Ltd - Optinet,Durban,25.145463157894746
2024-04-10,download,53.3354483738749,,Potchefstroom,9.71536764705882
2022-03-12,download,6.7685301295047084,ETISALAT MISR,Cairo,136.54720103092777
2021-08-11,download,7.960471253644098,TE-AS,Cairo,146.32339205955347
2022-09-10,download,0.3726395080182542,Telecom Algeria,Oued Rhiou,237.023
2022-04-27,download,6.20856460729987,ETISALAT MISR,,127.1736741573034
2022-05-20,download,12.416023476643948,Telecom Algeria,Boudouaou,55.434999999999995
2024-02-14,download,19.666647004562492,Vox Telecom Ltd,Benoni,9.34875
2021-02-18,download,13.880061987772637,Telkom SA Ltd.,Mokopane,37.35
2020-01-31,download,17.202194471191213,Vox Telecom Ltd,Somerset West,8.75
2024-07-31,download,51.1018614192222,Vodacom,Pietermaritzburg,14.324666666666666
2023-07-30,download,0.1266331903630976,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Sosiot,121.564
2022-02-21,download,4.282719250817495,Telecom Algeria,Kouba,53.65166666666667
2023-03-21,download,12.746986552648451,ASAP Internet (Pty) LTD,Kloof,83.482
2023-05-01,download,26.037199100437572,Airtel Tanzania,,29.731
2022-12-26,download,60.11621565392423,Telemasters,Alberton,9.620833333333334
2020-02-08,download,2.1516821911316173,Telecom Algeria,Guelma,71.0
2022-02-13,download,27.626380372104517,Packet Exchange Limited,,84.51642857142858
2021-04-24,download,7.679763868438093,TE-AS,Madinat as Sadat,121.48
2023-10-03,download,11.293587213978537,,Sebokeng,18.11382051282051
2024-04-15,download,28.995838107684428,DK Wireless cc,Vredenburg,26.52056097560975
2021-04-14,download,0.6604354038949005,Leo (PTY) LTD,Maseru,21.665
2021-04-03,download,7.110847883128275,Telkom SA Ltd.,Pietermaritzburg,134.66707142857143
2021-04-01,download,18.678583266214403,Afrihost (Pty) Ltd,Sandton,8.33190909090909
2020-10-27,download,33.717148916849965,Adept Internet (Pty) Ltd CT,Stellenbosch,3.3097142857142856
2021-09-09,download,1.7310110498979414,"Imperial IT , a division of Imperial Group Ltd",Cape Town,28.935
2021-12-02,download,3.876833669072267,TOPNET,El Omrane,67.296
2024-01-10,download,32.44785059971288,Dimension Data (Pty) Ltd - Optinet,Port Elizabeth,45.95183673469387
2021-04-06,download,17.666440430418334,MTN SA,Gauteng,3.786
2021-08-21,download,47.08032938566019,Arusha Art Limited,Arusha,23.9445
2021-03-28,download,14.291441524117856,Forcepoint Cloud Ltd,Johannesburg,0.6327931034482759
2023-05-08,download,74.94404105823135,Cool Ideas Service Provider (Pty) Ltd,Johannesburg,23.65407947019866
2021-09-19,download,38.95672132449419,Cool Ideas Service Provider (Pty) Ltd,Cape Town,29.49311637931034
2022-01-05,download,29.29667227698215,Metrofibre Networx,Midrand,5.04146153846154
2020-10-08,download,15.47015238122515,OOREDOO TUNISIE SA,Medjez el Bab,36.3095
2021-07-20,download,6.785334523856107,Gulfsat Autonomous System,Toliara,11.627999999999998
2023-02-22,download,4.130189221844013,BCS Group (BCSNet),Johannesburg,47.52333333333334
2023-04-04,download,18.964953324252463,"Mocambique Celular, SARL",,272.191
2022-11-25,download,60.68762571871123,OTEL TELECOMS,Paarl,10.605222222222222
2021-03-03,download,6.10957308777493,,Coligny,17.681
